href,ID,location,ethnicity,sex,age,age group,education,community type,accent
https://search.library.wisc.edu/digital/AUQFWFL67Z3HD39D,IN027,"['Nashville', 'Indiana']",White,female,56,(middle-aged),8th grade,rural,Midland
https://search.library.wisc.edu/digital/AS7EMOL7WOHREC8Q,IN030,"['Waveland', 'Indiana']",White,female,65,(old),high school,rural,Midland
https://search.library.wisc.edu/digital/A2VFUKJK3JMNBC8K,IN032,"['Mitchell', 'Indiana']",White,female,69,(old),college,village,South
https://search.library.wisc.edu/digital/AZQZSKQEY6FZBA86,IN035,"['St. Meinrad', 'Indiana']",White,female,61,(old),8th grade,rural,South
https://search.library.wisc.edu/digital/AV7QKDXTF662IU8H,IN036,"['Marshall', 'Indiana']",White,male,53,(middle-aged),some high school,rural,Midland
https://search.library.wisc.edu/digital/AMLKBRGMGM6UQP8E,IN041,"['Mount Vernon', 'Indiana']",White,female,57,(middle-aged),8th grade,rural,Midland
https://search.library.wisc.edu/digital/ATQQKSC3ZPG7CI9E,IN042,"['Mount Vernon', 'Indiana']",White,male,61,(old),high school,rural,Midland
https://search.library.wisc.edu/digital/AFR47HYLURKB338L,IN045,"['Rockport', 'Indiana']",White,male,65,(old),high school,rural,South
https://search.library.wisc.edu/digital/AFGKHQVLOPTUSZ8C,IN051,"['New Harmony', 'Indiana']",White,male,79,(old),7th grade,village,Midland
https://search.library.wisc.edu/digital/AY5ELYEICUV5XV8V,IN058,"['Culver', 'Indiana']",White,male,68,(old),high school,village,Midland
https://search.library.wisc.edu/digital/AD6TNPVFWE5LOB84,IN061,"['Rensselaer', 'Indiana']",White,male,44,(middle-aged),high school,village,Midland
https://search.library.wisc.edu/digital/AZUH577L3ZUDTT86,IN062,"['Rensselaer', 'Indiana']",White,male,21,(young),some college,village,Midland
https://search.library.wisc.edu/digital/AWIPZUEWO3QUZM8Y,IN066,"['Berne', 'Indiana']",White,female,60,(old),college,village,Midland
https://search.library.wisc.edu/digital/ATTA2CWNZWIBDB8H,IN068,"['Berne', 'Indiana']",White,male,60,(old),college,village,Midland
https://search.library.wisc.edu/digital/AGRTBPYUGOHAWR8F,IN069,"['Lagrange', 'Indiana']",White,male,73,(old),college,village,North
https://search.library.wisc.edu/digital/ALIZCEM7RLVSZQ8Q,IN076,"['Dublin', 'Indiana']",White,female,57,(middle-aged),high school,village,Midland
https://search.library.wisc.edu/digital/AP5F63EFYQICSF8L,IN077,"['Dublin', 'Indiana']",White,female,61,(old),some high school,village,Midland
https://search.library.wisc.edu/digital/AXVJMZ2V7NDL4C8D,IN079,"['Richmond', 'Indiana']",,,,,,,Midland
https://search.library.wisc.edu/digital/A2J3ISVCC2SY7P8U,IN082,"['Metamora', 'Indiana']",White,female,76,(old),some high school,rural,Midland
https://search.library.wisc.edu/digital/AZVCFXYCKVPPGT8L,IN083,"['Metamora', 'Indiana']",White,male,78,(old),some college,rural,Midland
https://search.library.wisc.edu/digital/AXQGZL7DOIEQ4T8M,KS002,"['Dodge City', 'Kansas']",White,female,43,(middle-aged),college,small city,West
https://search.library.wisc.edu/digital/ACOKR5FKOEOEPD9E,KS003,"['Victoria', 'Kansas']",White,female,35,(young),some college,village,Midland
https://search.library.wisc.edu/digital/AH674QVRU5BPJJ8M,KS004,"['Victoria', 'Kansas']",White,female,36,(young),high school,village,Midland
https://search.library.wisc.edu/digital/AMFVN24YXITDQC8F,KS005,"['Smith Center', 'Kansas']",White,male,79,(old),some college,village,Midland
https://search.library.wisc.edu/digital/AMEQTGWNV4JU3382,KS006,"['Liberal', 'Kansas']",White,male,79,(old),some college,small city,South
https://search.library.wisc.edu/digital/AYBD2XRDI33YIM83,KS007,"['Lindsborg', 'Kansas']",White,female,83,(old),college with graduate work,village,Midland
https://search.library.wisc.edu/digital/ACSI7TGS2XQ4ID8S,KS008,"['Newton', 'Kansas']",White,female,58,(middle-aged),college,small city,Midland
https://search.library.wisc.edu/digital/AIMP44LMNJND6H8U,KS010,"['Newton', 'Kansas']",White,female,52,(middle-aged),college,small city,Midland
https://search.library.wisc.edu/digital/AIJHM4EBKZ2Z7U9E,KS012,"['Medicine Lodge', 'Kansas']",White,male,73,(old),some college,village,Midland
https://search.library.wisc.edu/digital/AZUMZTJBGNUNWO8Q,KS013,"['Medicine Lodge', 'Kansas']",White,female,76,(old),high school,village,Midland
https://search.library.wisc.edu/digital/AAWBUKEYTAIYUX9D,KS014,"['Sharon Springs', 'Kansas']",White,male,74,(old),high school,village,West
https://search.library.wisc.edu/digital/AMY3JFSBST5KRT8D,KS015,"['Sharon Springs', 'Kansas']",White,female,47,(middle-aged),high school,village,West
https://search.library.wisc.edu/digital/AVQS3FAUZSORPR83,KS016,"['Yates Center', 'Kansas']",White,female,77,(old),high school,village,Midland
https://search.library.wisc.edu/digital/AAZT7ROAAU5WES8Z,KS018,"['Marysville', 'Kansas']",White,female,68,(old),high school,village,Midland
https://search.library.wisc.edu/digital/AE4TW77QCT5GF58K,KS019,"['St. Francis', 'Kansas']",White,female,75,(old),college,village,Midland
https://search.library.wisc.edu/digital/ACV6U5TKWGRN268M,KS020,"['St. Francis', 'Kansas']",White,female,68,(old),some college,village,Midland
https://search.library.wisc.edu/digital/A7XBBP2GQ4LP628I,KY005,"['Bowling Green', 'Kentucky']",White,female,79,(old),grade school,rural,South
https://search.library.wisc.edu/digital/AOF4ZQORCNOJJ685,KY006,"['Bowling Green', 'Kentucky']",White,male,76,(old),grade school,rural,South
https://search.library.wisc.edu/digital/AUMYG3X4BQMZLK8M,KY014,"['Falls of Rough', 'Kentucky']",White,male,76,(old),grade school,rural,South
https://search.library.wisc.edu/digital/AEJ52E2QK6S6DE8G,KY016,"['Sawyer', 'Kentucky']",White,male,69,(old),grade school,rural,South
https://search.library.wisc.edu/digital/ALUYGGSFQEOA2U8M,KY021,"['Tompkinsville', 'Kentucky']",White,male,57,(middle-aged),grade school,rural,South
https://search.library.wisc.edu/digital/A2UUQGFYWKAOOP8R,KY023,"['Tompkinsville', 'Kentucky']",White,male,65,(old),grade school,rural,South
https://search.library.wisc.edu/digital/AXQI6PO6OMUHWC8X,KY024,"['London', 'Kentucky']",White,male,86,(old),college,rural,South
https://search.library.wisc.edu/digital/AJHSHXMNW6SIIM8R,KY028,"['Walker', 'Kentucky']",White,female,54,(middle-aged),grade school,rural,South
https://search.library.wisc.edu/digital/AQTQL55VRU7NMW9D,KY034,"['Hardshell', 'Kentucky']",White,female,59,(middle-aged),grade school,rural,South
https://search.library.wisc.edu/digital/AOXXOVCHH5UBY38B,KY035,"['Berea', 'Kentucky']",White,male,60,(old),grade school,rural,South
https://search.library.wisc.edu/digital/AMCNDMGU2YR7AN8B,KY039,"['Hindman', 'Kentucky']",White,male,70,(old),grade school,rural,South
https://search.library.wisc.edu/digital/AZ3RBDGAVX4W3F84,KY041,"['Viper', 'Kentucky']",White,female,75,(old),grade school,rural,South
https://search.library.wisc.edu/digital/ADV7PBUH7W264U8G,KY044,"['Adams', 'Kentucky']",White,female,75,(old),grade school,rural,South
https://search.library.wisc.edu/digital/AXWBNWXVFXLX3Y8Y,KY050,"['Washington', 'Kentucky']",White,female,67,(old),high school,rural,South
https://search.library.wisc.edu/digital/ATADY2IE3FS26D8N,KY053,"['Falmouth', 'Kentucky']",White,male,58,(middle-aged),grade school,rural,South
https://search.library.wisc.edu/digital/ATW3DXGMZJMPOR8O,KY056,"['Owingsville', 'Kentucky']",White,female,73,(old),grade school,rural,South
https://search.library.wisc.edu/digital/AMTOE5HS5PIQNX8T,KY060,"['Carrollton', 'Kentucky']",White,male,58,(middle-aged),college,village,South
https://search.library.wisc.edu/digital/AXO7WSVKMIQ7VP8G,KY063,"['Harrodsburg', 'Kentucky']",White,female,56,(middle-aged),college,village,South
https://search.library.wisc.edu/digital/A7H2ZB62DACX6G86,KY070,"['Eastview', 'Kentucky']",White,female,45,(middle-aged),high school,rural,South
https://search.library.wisc.edu/digital/AMZJD367I26QZV8T,KY072,"[""Cox's Creek"", 'Kentucky']",White,male,64,(old),high school,rural,South
https://search.library.wisc.edu/digital/AJ7H2YQVXU5YV59C,KY075,"['Calhoun', 'Kentucky']",White,male,59,(middle-aged),grade school,rural,South
https://search.library.wisc.edu/digital/A7NU2X6SKDNTV684,KY077,"['Henderson', 'Kentucky']",White,female,76,(old),grade school,small city,South
https://search.library.wisc.edu/digital/AEQNVV2EIV2ZNJ85,KY079,"['Henderson', 'Kentucky']",White,female,58,(middle-aged),high school,small city,South
https://search.library.wisc.edu/digital/APKXN7FJCS334A8F,KY080,"['Pembroke', 'Kentucky']",White,male,55,(old),college,rural,South
https://search.library.wisc.edu/digital/ACD7ZLAVELZ2BM8R,KY084,"['Smithland', 'Kentucky']",White,male,51,(middle-aged),grade school,rural,South
https://search.library.wisc.edu/digital/AALVKBPTSNE6TA84,KY085,"['Hickman', 'Kentucky']",White,female,71,(old),grade school,village,South
https://search.library.wisc.edu/digital/ALYNP2FQVAWVFT8Y,KY090,"['Murray', 'Kentucky']",White,male,78,(old),grade school,rural,South
https://search.library.wisc.edu/digital/A6ZJB6MZNGQL4P9D,KY094,"['Hopkinsville', 'Kentucky']",Black,female,62,(old),college,small city,South
https://search.library.wisc.edu/digital/ACURQF6IMTXMOR86,LA001,"['Grayson', 'Louisiana']",White,male,40,(middle-aged),high school,rural,South
https://search.library.wisc.edu/digital/ADH5GJ7LIZ4JAT8T,LA003,"['St. Francisville', 'Louisiana']",White,male,53,(middle),high school,village,South
https://search.library.wisc.edu/digital/A45I5RPTT564EM8U,LA006,"['Clinton', 'Louisiana']",Black,female,72,(old),some schooling,village,South
https://search.library.wisc.edu/digital/ALZNG6LLC66VPY8Y,LA007,"['Clinton', 'Louisiana']",Black,male,76,(old),some schooling,village,South
https://search.library.wisc.edu/digital/AWTCCPA7TWY2XO9D,LA008,"['Lake Providence', 'Louisiana']",Black,male,54,(middle-aged),high school,rural,South
https://search.library.wisc.edu/digital/AWNLBQ2GYDHB2U8O,LA010,"['Jonesville', 'Louisiana']",White,male,70,(old),college,rural,South
https://search.library.wisc.edu/digital/ASHI6FIDIN4INS8Z,LA011,"['Jonesville', 'Louisiana']",White,female,67,(old),college,rural,South
https://search.library.wisc.edu/digital/AS6UVVXDWPB34J8D,LA012,"['Ruston', 'Louisiana']",White,female,88,(old),high school,small city,South
https://search.library.wisc.edu/digital/AHABVPLWHSIWSU9E,LA014,"['Natchitoches', 'Louisiana']",White,male,57,(middle-aged),college,small city,South
https://search.library.wisc.edu/digital/AJQQR27HDEFUKZ8C,LA015,"['Lecompte', 'Louisiana']",White,male,75,(old),grade school,rural,South
https://search.library.wisc.edu/digital/ACTEKBIASVIZKA84,LA016,"['Lecompte', 'Louisiana']",White,female,72,(old),grade school,rural,South
https://search.library.wisc.edu/digital/AU7NDPLE4Z7TUI8X,LA017,"['Mansfield', 'Louisiana']",White,female,30,(young),college,village,South
https://search.library.wisc.edu/digital/AQL5HP7KGHQF5S8X,LA020,"['Donaldsonville', 'Louisiana']",White,male,67,(old),grade school,rural,South
https://search.library.wisc.edu/digital/AKLGRB7HUITCNQ8T,LA022,"['New Orleans', 'Louisiana']",Black,male,62,(old),grade school,urban,South
https://search.library.wisc.edu/digital/AUUCM3NOQL2EMI8U,LA023,"['Metairie', 'Louisiana']",White,female,33,(young),high school,urban,South
https://search.library.wisc.edu/digital/AFZTNTZKZ3HDZZ8W,LA025,"['Franklin', 'Louisiana']",White,female,75,(old),grade school,rural,South
https://search.library.wisc.edu/digital/AUHLK3X6B3OKGN8A,LA027,"['DeQuincy', 'Louisiana']",White,male,80,(old),grade school,village,South
https://search.library.wisc.edu/digital/AITHHIMKGFQFY283,LA028,"['DeQuincy', 'Louisiana']",White,female,68,(old),grade school,village,South
https://search.library.wisc.edu/digital/AHKEZ2GKMVDN7H8B,LA029,"['DeQuincy', 'Louisiana']",White,male,76,(old),some schooling,village,South
https://search.library.wisc.edu/digital/AKL23AL46MMJKW8K,LA031,"['Cameron', 'Louisiana']",White,male,73,(old),college,rural,South
https://search.library.wisc.edu/digital/AXRN63S2F2GEYK87,LA033,"['St. Martinville', 'Louisiana']",White,female,59,(middle-aged),college,village,South
https://search.library.wisc.edu/digital/A7S27UXDEV4QWH8G,LA034,"['St. Martinville', 'Louisiana']",White,male,24,(young),high school,village,South
https://search.library.wisc.edu/digital/ALGIOCI62TIOQ68M,LA035,"['St. Martinville', 'Louisiana']",White,female,45,(middle-aged),college,village,South
https://search.library.wisc.edu/digital/AEFL2SAEX6KVOU8C,LA036,"['Grand Isle', 'Louisiana']",White,male,11,(young),some schooling,village,South
https://search.library.wisc.edu/digital/ADSFJXBEB4TRIQ9B,LA037,"['Grand Isle', 'Louisiana']",White,male,18,(young),high school,village,South
https://search.library.wisc.edu/digital/A3HO4XUREYCD548I,LA040,"['Hammond', 'Louisiana']",White,male,80,(old),high school,village,South
https://search.library.wisc.edu/digital/AGMQQ6YAUK7MKX86,LA046,"['New Orleans', 'Louisiana']",White,male,27,(young),high school,urban,South
https://search.library.wisc.edu/digital/AWNXXKRP5N6QSX86,MA001,"['Amherst', 'Massachusetts']",White,male,20,(young),college,small city,New England
https://search.library.wisc.edu/digital/AVGUZWJP2RB3AN8E,MA002,"['Framingham', 'Massachusetts']",White,female,41,(middle-aged),college,large city,New England
https://search.library.wisc.edu/digital/A45FOSR5SBWHG68V,MA003,"['Boston (West Roxbury)', 'Massachusetts']",White,female,36,(young),high school,urban,New England
https://search.library.wisc.edu/digital/AVDD3GJ47B5SWL8W,MA004,"['Auburn', 'Massachusetts']",White,female,62,(old),high school,small city,New England
https://search.library.wisc.edu/digital/A5U7K3LLKPAOXN9E,MA006,"['Prescott', 'Massachusetts']",White,female,66,(old),grade school,rural,New England
https://search.library.wisc.edu/digital/AZWTVHYXRA5RRX8B,MA008,"['Boston (Roxbury)', 'Massachusetts']",Black,female,32,(young),high school,urban,New England
https://search.library.wisc.edu/digital/AQP6DNOARM5DJP8U,MA009,"['Boston (Back Bay)', 'Massachusetts']",White,male,22,(young),college,urban,New England
https://search.library.wisc.edu/digital/AU6D577NGSDVKO8E,MA010,"['Waltham', 'Massachusetts']",White,female,86,(old),college,large city,New England
https://search.library.wisc.edu/digital/ASYEND76IMMNZR8R,MA011,"['Waltham', 'Massachusetts']",White,male,78,(old),college,large city,New England
https://search.library.wisc.edu/digital/AZ25N7KMBXZURR9C,MA012,"['Waltham', 'Massachusetts']",White,female,78,(old),college,large city,New England
https://search.library.wisc.edu/digital/AWCIKTSRHMLTOR82,MA014,"['Sheffield', 'Massachusetts']",White,female,77,(old),grade school,village,North
https://search.library.wisc.edu/digital/ANY45PQM352DHP8L,MA016,"['Dalton', 'Massachusetts']",White,male,76,(old),college,village,New England
https://search.library.wisc.edu/digital/ARL22USTO3DMT28R,MA022,"['Charlemont', 'Massachusetts']",White,male,68,(old),high school,rural,New England
https://search.library.wisc.edu/digital/A7AFVMNITSVHJY8N,MA025,"['Charlemont', 'Massachusetts']",White,male,74,(old),grade school,rural,New England
https://search.library.wisc.edu/digital/AW5KXNB3FR4NNG8R,MA027,"['Boston (South Boston)', 'Massachusetts']",White,male,68,(old),grade school,urban,New England
https://search.library.wisc.edu/digital/ARIYBKAZ4N35EN8B,MA028,"['Boston (South Boston)', 'Massachusetts']",White,male,36,(young),high school,urban,New England
https://search.library.wisc.edu/digital/AGK2SY7FNF6NCA8X,MA030,"['Gill', 'Massachusetts']",White,male,73,(old),high school,village,New England
https://search.library.wisc.edu/digital/ACBBONMTHUOBL68V,MA034,"['Boston (South Boston)', 'Massachusetts']",White,female,75,(old),high school,urban,New England
https://search.library.wisc.edu/digital/AMYSD4MN65NR2N82,MA037,"['Petersham', 'Massachusetts']",White,male,80,(old),grade school,village,New England
https://search.library.wisc.edu/digital/ALCI5SIOLOJ6OC9D,MA038,"['Petersham', 'Massachusetts']",White,female,75,(old),high school,village,New England
https://search.library.wisc.edu/digital/AVNVWCSY7ZDAPA8U,MA040,"['New Bedford', 'Massachusetts']",White,male,83,(old),high school,large city,New England
https://search.library.wisc.edu/digital/AMRQCMDC5GEVGM8R,MA042,"['Ludlow', 'Massachusetts']",White,male,90,(old),high school,small city,North
https://search.library.wisc.edu/digital/AUCTEZ3UHCI7YL8H,MA044,"['Boston (Roslindale)', 'Massachusetts']",White,female,43,(middle-aged),college,urban,New England
https://search.library.wisc.edu/digital/AIW7Z2OYGHS2T59B,MA048,"['Southampton', 'Massachusetts']",White,female,77,(old),college,village,North
https://search.library.wisc.edu/digital/AB37LYO7LDGZA59C,MA050,"['Walpole', 'Massachusetts']",White,female,60,(old),college,small city,North
https://search.library.wisc.edu/digital/A26GH3OOSSY2VM8Y,MA051,"['Walpole', 'Massachusetts']",White,female,68,(old),high school,small city,North
https://search.library.wisc.edu/digital/AVI4NTUVSG56JG8W,MA052,"['Norwood', 'Massachusetts']",White,male,67,(old),grade school,small city,New England
https://search.library.wisc.edu/digital/AVPM72A7EZ5VVB8K,MA054,"['Norwood', 'Massachusetts']",White,male,54,(middle-aged),high school,small city,New England
https://search.library.wisc.edu/digital/A2HO3JP7BXPUD69E,MA055,"['Chatham', 'Massachusetts']",White,male,88,(old),grade school,village,New England
https://search.library.wisc.edu/digital/AFUHA6SFL4PHVM8C,MA056,"['Chatham', 'Massachusetts']",White,male,96,(old),grade school,village,New England
https://search.library.wisc.edu/digital/AVMADPOA3NRZTY8R,MA057,"['Chatham', 'Massachusetts']",White,female,76,(old),high school,village,New England
https://search.library.wisc.edu/digital/A5BIWMEU2APVVR8X,MA058,"['Colrain', 'Massachusetts']",White,male,76,(old),high school,village,New England
https://search.library.wisc.edu/digital/AD67EERVFMYJIU82,MA059,"['Gardner', 'Massachusetts']",White,male,83,(old),college,small city,New England
https://search.library.wisc.edu/digital/A5Q3TOB6HCHZDC8X,MA062,"['Gardner', 'Massachusetts']",White,male,82,(old),high school,small city,New England
https://search.library.wisc.edu/digital/AT4T2BDNA5BAZM8E,MA068,"['Douglas', 'Massachusetts']",White,male,80,(old),high school,village,New England
https://search.library.wisc.edu/digital/AXAHOCN7IOEI3N9A,MA069,"['Douglas', 'Massachusetts']",White,female,77,(old),college,village,New England
https://search.library.wisc.edu/digital/ALGWCMEMUGEGA29D,MA070,"['Lynn', 'Massachusetts']",White,female,53,(middle-aged),college,small city,New England
https://search.library.wisc.edu/digital/AH6UEWER7QHXQP8S,MA071,"['Lynn', 'Massachusetts']",White,male,64,(old),college,large city,New England
https://search.library.wisc.edu/digital/AWYBGV7YDUS6WA8R,MA073,"['Mendon', 'Massachusetts']",White,female,76,(old),college,village,New England
https://search.library.wisc.edu/digital/A6ASWEDFBY2HQC8Z,MA074,"['Uxbridge', 'Massachusetts']",White,male,75,(old),grade school,rural,North
https://search.library.wisc.edu/digital/AP34CIHKRSAZLT8H,MA079,"['Weymouth', 'Massachusetts']",White,female,56,(middle-aged),high school,large city,New England
https://search.library.wisc.edu/digital/AKNI53DIJMCECT8M,MA099,"['Plymouth', 'Massachusetts']",White,male,76,(old),college,small city,New England
https://search.library.wisc.edu/digital/AWJSZAAP5OBQL28S,MA103,"['Salem', 'Massachusetts']",,,,,,,New England
https://search.library.wisc.edu/digital/AUU4IRA6GGV3YE8O,MA105,"['Dedham', 'Massachusetts']",,,,,,,New England
https://search.library.wisc.edu/digital/ALIYN6SEDIFYMF8U,MA119,"['Boston', 'Massachusetts']",,,,,,,New England
https://search.library.wisc.edu/digital/AVD5DJDX6L7RYM8C,MA122,"['Boston (Jamaica Plain)', 'Massachusetts']",Black,female,58,(middle-aged),college,urban,New England
https://search.library.wisc.edu/digital/AOE3YTBLR4LTUB8F,MA123,"['Boston (Mattapan)', 'Massachusetts']",Black,male,45,(middle-aged),college,urban,New England
https://search.library.wisc.edu/digital/ACHTGGVUL6SV678B,MD001,"['Baltimore', 'Maryland']",White,female,91,(old),college,large city,Midland
https://search.library.wisc.edu/digital/AM4X3OC33J6Z2C8Y,MD003,"['Baltimore', 'Maryland']",White,female,73,(old),high school,large city,Midland
https://search.library.wisc.edu/digital/AMW2GHXOFBLYG68T,MD008,"['Baltimore', 'Maryland']",White,female,48,(middle-aged),high school,large city,Midland
https://search.library.wisc.edu/digital/A77S3O5LPPEYKC8X,MD009,"['Baltimore', 'Maryland']",White,male,60,(old),high school,large city,Midland
https://search.library.wisc.edu/digital/AFJLTNHOIG7J229C,MD012,"['Leonardtown', 'Maryland']",White,female,81,(old),grade school,village,South
https://search.library.wisc.edu/digital/AAL5LX3SOWCDKK8W,MD013,"['Leonardtown', 'Maryland']",White,male,79,(old),grade school,village,South
https://search.library.wisc.edu/digital/A5P5B3NI5U7BI59C,MD014,"['Annapolis', 'Maryland']",White,female,83,(old),grade school,small city,Midland
https://search.library.wisc.edu/digital/A7PB4QY5CUVVH29C,MD015,"['Annapolis', 'Maryland']",White,male,55,(middle-aged),grade school,small city,Midland
https://search.library.wisc.edu/digital/A6USPBAOSH6CYY8K,MD017,"['Deer Park', 'Maryland']",White,female,69,(old),grade school,rural,South
https://search.library.wisc.edu/digital/AH2USRBFGIJ2UW8H,MD018,"['Oakland', 'Maryland']",White,male,73,(old),grade school,rural,South
https://search.library.wisc.edu/digital/ALJ5APGXAEHWJR85,MD019,"['Frederick', 'Maryland']",White,female,67,(old),grade school,rural,Midland
https://search.library.wisc.edu/digital/AMLBI74SMUW2S68T,MD020,"['Frederick', 'Maryland']",White,male,75,(old),some schooling,rural,Midland
https://search.library.wisc.edu/digital/AKOPLV47EYF7FP87,MD021,"['Mount Savage', 'Maryland']",White,female,68,(old),some schooling,rural,South
https://search.library.wisc.edu/digital/A2XFXZIQMXAYM38J,MD022,"['Frostburg', 'Maryland']",White,male,73,(old),grade school,rural,South
https://search.library.wisc.edu/digital/AXDMKT2PZ7AYFH8X,MD023,"['Frostburg', 'Maryland']",White,female,64,(old),grade school,rural,South
https://search.library.wisc.edu/digital/AH6L7OUXAVMJL78B,MD024,"['Oldtown', 'Maryland']",White,female,64,(old),high school,rural,South
https://search.library.wisc.edu/digital/AWMIG5GECDNEZF9C,MD025,"['Cumberland', 'Maryland']",White,male,74,(old),grade school,small city,South
https://search.library.wisc.edu/digital/AKTBMWOHJVIMCA8Z,MD026,"['Hagerstown', 'Maryland']",White,male,66,(old),grade school,small city,South
https://search.library.wisc.edu/digital/AJFLG24GCYG3YE8N,MD027,"['Sharpsburg', 'Maryland']",White,female,67,(old),high school,rural,South
https://search.library.wisc.edu/digital/A63SF25ZBN632682,MD028,"['Emmitsburg', 'Maryland']",White,female,73,(old),high school,village,Midland
https://search.library.wisc.edu/digital/ARNZEG7Z3OXKMF8K,MD029,"['Emmitsburg', 'Maryland']",White,male,67,(old),high school,rural,Midland
https://search.library.wisc.edu/digital/AS67P7WJ4YMAG48X,MD030,"['Westminster', 'Maryland']",White,female,78,(old),college,rural,Midland
https://search.library.wisc.edu/digital/AWJ3NLOISSVMDP82,MD031,"['Westminster', 'Maryland']",White,male,64,(old),grade school,rural,Midland
https://search.library.wisc.edu/digital/AORENUWC2ZMV3W8N,MD032,"['Elkton', 'Maryland']",White,male,80,(old),grade school,village,Midland
https://search.library.wisc.edu/digital/APEG4PFQLNDGIE8F,MD033,"['Elkton', 'Maryland']",White,female,61,(old),high school,village,Midland
https://search.library.wisc.edu/digital/A4CLNNI22W7FTH8W,MD034,"['Chestertown', 'Maryland']",White,male,68,(old),high school,village,Midland
https://search.library.wisc.edu/digital/AZUAELU6UBC52Q8O,MD035,"['Still Pond', 'Maryland']",White,female,72,(old),grade school,rural,Midland
https://search.library.wisc.edu/digital/AA6EGNZ6WHVOG386,MD036,"['Crisfield', 'Maryland']",White,male,70,(old),grade school,village,South
https://search.library.wisc.edu/digital/APHF6QZVLBGEO38D,MD037,"['Crisfield', 'Maryland']",White,female,45,(middle-aged),high school,village,South
https://search.library.wisc.edu/digital/AASMZGCBJ4BHOM87,MD039,"['Princess Anne', 'Maryland']",White,female,50,(middle-aged),high school,village,South
https://search.library.wisc.edu/digital/AIUXWR5DF4JCJX8B,MD040,"['Princess Anne', 'Maryland']",White,male,71,(old),grade school,village,South
